Raw_PPG,Processed_PPG
3.21,0.21255945500363324
4.7,0.21527012537067056
6.26,0.2181071874703309
7.53,0.22042062667769577
8.42,0.22204793933653555
9.16,0.22340441256832594
10.18,0.22526645273060852
11.84,0.2282840744483018
14.25,0.23265589330124195
17.28,0.23814718178598626
20.66,0.24427042893384576
24.2,0.25068257147055795
27.86,0.25731138554890964
31.56,0.2640124234744745
35.11,0.27044262197298996
38.01,0.27569918295429147
39.63,0.27864458082477156
39.39,0.2782315697998393
36.98,0.2739004150635927
32.37,0.2655969487306218
25.59,0.25337533868633655
16.52,0.2370189133890974
4.79,0.21585960225218254
-9.88,0.1893918383450998
-27.21,0.15812118859834134
-46.04,0.12414214458108908
-64.62,0.09061449960891912
-81.12,0.06084249469183392
-94.39,0.03690256543721207
-104.16,0.01928222281374245
-110.78,0.007349508158309842
-114.48,0.0006891343494385416
-114.96,-0.0001572197587726698
-111.63,0.005875747580070423
-104.38,0.018986651945803956
-94.21,0.037369897158098825
-83.19,0.05728789912367349
-73.26,0.07523780125268931
-64.99,0.09019041372235866
-56.89,0.10483607484137204
-46.2,0.12415823006743808
-30.48,0.15256253408056006
-9.09,0.19120456843614866
16.57,0.23755649848174298
43.93,0.286977942033897
70.55,0.3350632444126073
94.86,0.3789776196147572
115.87,0.41693352742182077
132.38,0.44676425241740275
142.43,0.46493082608805814
143.8,0.467424824913456
135.35,0.4521878692480209
118.15,0.42115194700470526
95.63,0.3805102530820382
72.17,0.3381712987498616
51.26,0.30043661467752464
34.21,0.26967153186125836
20.36,0.2446843568220456
8.03,0.2224416879769332
-4.1,0.20056013836788666
-16.27,0.17860636491162693
-27.62,0.15813318032323717
-36.66,0.14183092291140786
-41.88,0.13242604290843618
-42.15,0.1319588639980941
-37.03,0.1412238484997264
-26.73,0.15984182121546409
-12.68,0.18523077960743625
2.55,0.2127503414921969
15.84,0.2367670467871189
24.58,0.25256828946154297
27.62,0.2580776339080906
25.47,0.2542159341787295
19.77,0.24394436800919983
12.36,0.23058523237130715
4.95,0.21722609673341448
-1.85,0.20496837476552263
-8.47,0.19303566011009002
-15.5,0.18036265102072246
-23.01,0.16682295576479686
-29.9,0.15440273014067538
-34.42,0.1462617674639341
-34.59,0.1459751481716249
-28.61,0.15679294538834038
-14.76,0.18182078454424674
6.85,0.22086005005950776
33.57,0.269125912056251
60.82,0.31834874002856883
83.97,0.36016862366153685
100.83,0.3906313073202341
112.02,0.41085626063646474
120.46,0.4261158244567901
129.54,0.44253096983252604
142.32,0.4656268210754801
158.88,0.49554782588007873
176.34,0.5270938672469734
190.57,0.5528078329514048
198.38,0.5669298711781228
199.22,0.5684669040279461
193.83,0.5587550726743186
183.21,0.539599973297569
162.49,0.5022083524994946
131.6,0.446453818547472
96.07,0.38232131831872196
64.56,0.32544731473489535
44.06,0.2884529250964933
32.95,0.26841308359138255
27.38,0.2583762449252956
22.83,0.25018111436314444
16.08,0.23801367220426906
4.67,0.21743215184505954
-11.82,0.18767820288977763
-33.25,0.14900460880366945
-59.82,0.10105025035066907
-92.18,0.04264149001356257
-130.8,-0.02707030241240474
-174.96,-0.10678509767739586
-223.72,-0.19480563537190143
-276.43,-0.2899582779787074
-332.94,-0.3919721860707641
-391.85,-0.4983195249956115
-450.35,-0.6039265694865235
-503.42,-0.6997292267182479
-543.68,-0.7724021968799549
-562.85,-0.8069951435985196
-553.93,-0.7908688936116357
-514.85,-0.7202858628260238
-449.91,-0.603010114817098
-368.63,-0.45623092522159303
-281.79,-0.29941262086345743
-198.61,-0.1492027985253268
-124.59,-0.015532237199011895
-61.34,0.09869205326515747
-7.88,0.19523955712390387
37.89,0.2779020263559186
77.88,0.35012814966563055
113.83,0.4150596644068124
147.76,0.47634387486372937
182.12,0.5384044916781878
218.31,0.6037693495026488
255.14,0.6702897888825202
288.47,0.7304906416312397
312.56,0.7740077856737172
322.71,0.7923549189624055
317.46,0.7828958710740238
299.41,0.7503251920774286
274.05,0.7045556050026263
247.43,0.6565109667406097
223.62,0.6135400537453177
203.73,0.5776470777769165
186.56,0.5466653234190109
170.17,0.5170919340817618
153.4,0.4868324181959878
136.06,0.4555437124874261
118.43,0.42373138388656884
100.58,0.3915218241260392
82.18,0.35831918646632843
62.88,0.3234915122443215
42.97,0.28756242435231366
23.63,0.25266252628309355
6.39,0.22155438019256474
-7.6,0.19631442168810584
-18.46,0.1767259792280774
-27.52,0.1603876098926415
-36.47,0.14424785613704189
-46.07,0.1269344648642282
-55.22,0.11043359187256271
-61.0,0.10001757800860664
-60.05,0.10175322643826622
-50.56,0.11890866624793717
-33.95,0.14891995086155213
-15.32,0.1825785397594321
-2.09,0.20648690928353436
-1.43,0.2076989348208984
-17.54,0.17863111241414162
-49.96,0.12011401630621538
-93.77,0.04103117970433945
-141.46,-0.04505737007721386
-185.63,-0.1247902213040083
-221.1,-0.1888143857619387
-245.58,-0.232995048198051
-258.91,-0.25704331322349255
-261.71,-0.26207865047006745
-254.23,-0.24855245898285827
-236.29,-0.21613973144940546
-208.04,-0.16511130729675844
-171.18,-0.09853670003147696
-129.42,-0.02311467148258234
-87.92,0.05183790205942668
-51.81,0.11705831218946122
-24.5,0.16638947593259876
-6.61,0.1987119236570351
3.8,0.21752851195260897
9.92,0.22859909263457054
14.54,0.23696127904603825
18.93,0.2449081783360303
22.89,0.2520786712684807
25.65,0.2570824487845361
27.16,0.25982923107518
28.74,0.26270240509844694
32.88,0.2701979053433567
42.21,0.287064449764175
58.27,0.3160826564786089
80.98,0.3571080777922321
108.73,0.40723370385471447
139.29,0.46243305518392186
170.54,0.5188782678775564
201.07,0.574023451321354
230.06,0.6263880166474447
256.88,0.6748344382622209
280.48,0.717466840176337
299.15,0.7511976529214301
310.99,0.7725962437548749
314.73,0.7793695055276529
310.62,0.7719688372848464
300.61,0.7539151515780981
287.72,0.7306613488720013
274.58,0.7069561471208221
261.95,0.684171799421611
248.18,0.6593290720768246
230.05,0.6266139453858028
204.65,0.5807721344637876
171.07,0.5201605467866794
130.96,0.4477584160520216
87.8,0.3698492169673596
45.32,0.29316782328532154
6.04,0.22226433738033688
-29.1,0.15883601966191518
-60.37,0.10239535916136758
-88.49,0.0516423266288569
-114.19,0.005258836852742976
-138.46,-0.0385426503855002
-162.81,-0.08248858531816977
-189.16,-0.1300457126114976
-219.07,-0.1840307623067976
-252.65,-0.2446423499839056
-287.84,-0.3081609475113436
-320.6,-0.36729194632058204
-346.15,-0.4134045966696466
-360.66,-0.4395834651878767
-362.88,-0.4435715566498608
-354.64,-0.4286731120656012
-340.36,-0.40286886655215326
-325.37,-0.3757826477506715
-313.93,-0.3551062953893587
-307.45,-0.3433857000824787
-304.03,-0.3371902290874059
-299.33,-0.3286835949815119
-288.42,-0.30896420859577334
-267.71,-0.27154997964280864
-236.04,-0.21434641655343573
-194.75,-0.13977301820929589
-146.76,-0.053102125456950255
-95.32,0.039798074117531085
-43.13,0.1340524708272594
7.98,0.22635682366223214
